HHID,PERSONS,income,VEHICL,TAZ,workers,HHT,w_income,w_vot
162160329,2,171545.26063863275,2,31,0,1,1.0,2.225540928492468
162160330,3,164533.8511038471,0,31,1,5,1.0,1.3218695156593925
162160332,3,362643.9460009757,1,31,2,3,1.0,0.4995138982911621
162160336,2,26357.957986301997,1,31,1,1,1.0,0.44932896411722156
162160337,1,16400.507190278586,0,31,0,6,1.0,0.44932896411722156
162160339,2,580230.3134680286,1,31,2,1,1.0,0.4995138982911621
162160342,3,710782.134037282,1,31,3,1,1.0,0.9126221254114719
162160502,4,382952.0069734694,2,30,2,1,1.0,0.9126221254114719
162160503,4,0.0,2,30,1,5,1.0,0.7439863102094392
162160507,1,8200.253595139293,1,30,0,6,1.0,0.44932896411722156
162160508,3,365545.09750488785,3,30,2,1,1.0,0.4995138982911621
162160509,2,52783.15711490725,1,30,0,3,1.0,2.225540928492468
162160513,2,195988.8520299716,2,30,2,1,1.0,1.3218695156593925
162160520,4,65602.02876111434,3,30,1,1,1.0,1.4562422919850013
162160521,2,327255.5740435899,2,30,0,5,1.0,2.225540928492468
162160522,4,169373.08202412538,2,30,1,1,1.0,1.3218695156593925
162160524,2,261103.64113850676,1,30,2,5,1.0,0.4995138982911621
162160525,2,32801.01438055717,1,30,0,1,1.0,1.4562422919850013
162160526,3,42695.260965490925,1,30,1,3,1.0,0.7439863102094392
162160527,6,76851.46974443417,1,30,1,1,1.0,0.7439863102094392
162160528,4,125951.01986211806,1,30,1,1,1.0,0.7439863102094392
162160529,2,120980.77287702692,1,30,2,1,1.0,1.3218695156593925
162160531,2,169373.08202412538,2,30,2,1,1.0,1.3218695156593925
162160532,3,371347.4007352664,1,30,2,1,1.0,0.4995138982911621
162160536,2,580230.3134680286,1,30,2,1,1.0,0.4995138982911621
162160539,4,179320.09606488765,2,30,2,1,1.0,0.7439863102094392
162160540,5,362643.9460009757,2,30,2,1,1.0,1.2734770921894032
162160541,3,157275.00474199114,2,30,1,1,1.0,1.3218695156593925
162161001,2,192552.9571686247,2,11,1,1,1.0,2.225540928492468
162161004,2,168906.10277985054,2,11,0,1,1.0,2.225540928492468
162161007,1,8200.253595139293,1,11,0,4,1.0,0.44932896411722156
162161012,3,108882.69559489266,2,11,1,1,1.0,1.3218695156593925
162161014,5,153702.93948886835,3,11,1,1,1.0,0.7439863102094392
162161018,1,145153.68207105633,1,11,1,4,1.0,2.225540928492468
162170101,3,35143.94397724271,3,24,0,1,1.0,1.4562422919850013
162170102,1,11714.647992414235,1,24,0,4,1.0,0.44932896411722156
162170103,2,174212.31294440367,2,24,2,1,1.0,1.3218695156593925
162170106,2,120980.77287702692,2,24,2,1,1.0,1.3218695156593925
162170110,4,0.0,2,24,2,1,1.0,0.7439863102094392
162170111,2,95009.6828149313,2,24,1,1,1.0,2.225540928492468
162170114,3,301719.7630834943,3,24,1,1,1.0,0.4995138982911621
162170115,1,118656.53720370545,1,24,0,6,1.0,2.225540928492468
162170116,1,2342.929598482847,0,24,0,6,1.0,0.44932896411722156
162170120,4,192128.67440202608,2,24,2,1,1.0,0.7439863102094392
162170122,2,17571.971990867998,2,24,0,1,1.0,0.44932896411722156
162170125,1,8200.253595139293,1,24,0,4,1.0,0.44932896411722156
162170129,1,11714.647992414235,1,24,0,4,1.0,0.44932896411722156
162170132,1,263915.7856757642,1,24,1,6,1.0,2.225540928492468
162170134,2,16400.507190278586,2,24,0,1,1.0,1.4562422919850013
162170135,4,174212.31294440367,4,24,1,1,1.0,1.3218695156593925
162170136,1,26391.57856757642,1,24,0,6,1.0,2.225540928492468
162170137,2,52783.15711490725,1,24,0,5,1.0,2.225540928492468
162170140,1,11714.647992414235,1,24,0,4,1.0,0.44932896411722156
162170142,1,11714.647992414235,1,24,0,4,1.0,0.44932896411722156
162170302,2,58573.23998453763,2,19,1,1,1.0,0.44932896411722156
162170304,2,131957.89279739093,1,19,1,1,1.0,2.225540928492468
162170309,2,493195.766570229,3,19,1,1,1.0,0.4995138982911621
162170310,2,21086.366388142942,1,19,0,1,1.0,1.4562422919850013
162170312,3,580230.3134680286,2,19,2,1,1.0,0.4995138982911621
162170317,2,290115.1568452913,1,19,2,1,1.0,0.4995138982911621
162170319,3,0.0,0,19,0,5,1.0,2.225540928492468
162170322,2,110844.6299473789,1,19,0,1,1.0,2.225540928492468
162170326,1,52783.15711490725,1,19,0,4,1.0,2.225540928492468
162170328,2,157275.00474199114,1,19,2,5,1.0,1.3218695156593925
162170329,3,174212.31294440367,1,19,2,1,1.0,1.3218695156593925
162170330,1,52783.15711490725,1,19,0,6,1.0,2.225540928492468
162170331,2,133078.85015916117,0,19,2,3,1.0,1.3218695156593925
162170335,2,47420.89509514819,2,19,0,1,1.0,1.4562422919850013
162170336,3,319126.67232952174,0,19,2,1,1.0,0.4995138982911621
162170337,2,21086.366388142942,3,19,1,5,1.0,0.44932896411722156
162170338,4,67749.23280965016,1,19,1,1,1.0,1.3218695156593925
162170339,1,263915.7856757642,1,19,1,4,1.0,2.225540928492468
162170340,1,118762.1035237255,1,19,1,6,1.0,2.225540928492468
162170341,3,67749.23280965016,1,19,1,1,1.0,1.3218695156593925
162170401,3,348138.1880363063,2,13,2,1,1.0,0.4995138982911621
162170403,1,95009.6828149313,1,13,1,6,1.0,2.225540928492468
162170405,5,324928.9755599003,4,13,3,5,1.0,0.9126221254114719
162170408,3,301719.7630834943,3,13,2,1,1.0,0.4995138982911621
162170409,3,377149.70374309085,3,13,2,1,1.0,0.4995138982911621
162170410,4,68312.41754151022,3,13,1,1,1.0,0.7439863102094392
162170412,5,472771.65943965496,4,13,4,1,1.0,0.9126221254114719
162170413,5,198532.96357059534,2,13,2,5,1.0,0.7439863102094392
162170418,2,406161.2194498754,3,13,2,1,1.0,0.4995138982911621
162170420,2,40392.106278131854,3,13,0,1,1.0,1.4562422919850013
162170421,1,145048.11575103627,1,13,1,4,1.0,2.225540928492468
162170422,3,10556.631422981449,1,13,0,1,1.0,2.225540928492468
162170423,2,23429.29598482847,1,13,0,3,1.0,1.4562422919850013
162170425,2,79174.73568248366,1,13,0,1,1.0,2.225540928492468
162170428,1,2342.929598482847,1,13,0,6,1.0,0.44932896411722156
162170429,3,96064.3371846368,1,13,1,5,1.0,0.7439863102094392
162170431,3,423568.12891845696,3,13,1,1,1.0,0.4995138982911621
162170432,3,406161.2194498754,2,13,2,1,1.0,0.4995138982911621
162170433,2,157275.00474199114,2,13,2,1,1.0,1.3218695156593925
162170434,4,128085.78289647277,2,13,2,5,1.0,0.7439863102094392
162170435,3,169373.08202412538,2,13,2,1,1.0,1.3218695156593925
162170437,4,179051.5438461205,4,13,2,1,1.0,1.3218695156593925
162170438,3,42695.260965490925,1,13,1,5,1.0,0.7439863102094392
162170439,1,41001.267975696464,1,13,0,4,1.0,0.44932896411722156
162170440,2,0.0,2,13,2,1,1.0,1.3218695156593925
162170441,2,47420.89509514819,1,13,0,1,1.0,1.4562422919850013
162180101,5,59773.36535496255,4,24,2,1,1.0,0.7439863102094392
162180102,2,16400.507190278586,2,24,0,1,1.0,1.4562422919850013
162180103,2,181471.15930625965,4,24,2,1,1.0,1.3218695156593925
162180106,4,429370.43192628137,1,24,2,1,1.0,1.2734770921894032
162180108,4,307522.06609131873,5,24,4,1,1.0,0.9126221254114719
162180109,4,348138.1880363063,2,24,2,1,1.0,1.2734770921894032
162180110,4,172915.80689631842,2,24,2,1,1.0,0.7439863102094392
162180111,1,145153.68207105633,1,24,1,4,1.0,2.225540928492468
162180113,2,100287.9985324957,3,24,1,5,1.0,2.225540928492468
162180114,1,8200.253595139293,1,24,0,6,1.0,0.44932896411722156
162180116,2,52783.15711490725,1,24,0,5,1.0,2.225540928492468
162180118,2,63339.78855003605,3,24,0,1,1.0,2.225540928492468
162180119,4,612026.934743199,3,24,3,1,1.0,0.9126221254114719
162180120,1,11714.647992414235,1,24,0,6,1.0,0.44932896411722156
162180121,2,17571.971990867998,2,24,0,1,1.0,1.4562422919850013
162180123,2,117146.47992414236,2,24,0,1,1.0,1.4562422919850013
162180127,2,52783.15711490725,0,24,1,1,1.0,2.225540928492468
162180132,2,48392.30914709848,2,24,2,1,1.0,1.3218695156593925
162180133,2,108882.69559489266,2,24,2,1,1.0,1.3218695156593925
162180142,4,203247.69842895048,4,24,2,1,1.0,1.3218695156593925
162180201,4,241961.54582829957,1,3,1,1,1.0,1.3218695156593925
162180202,5,272708.24737670977,4,3,4,1,1.0,0.9126221254114719
162180204,2,26357.957986301997,2,3,1,1,1.0,0.44932896411722156
162180205,4,85390.52193098185,2,3,1,1,1.0,0.7439863102094392
162180206,4,29886.682677481276,2,3,2,1,1.0,0.7439863102094392
162180207,2,47444.32436545835,2,3,1,1,1.0,1.4562422919850013
162180209,3,11714.647992414235,4,3,0,1,1.0,1.4562422919850013
162180210,1,10556.631422981449,1,3,0,4,1.0,2.225540928492468
162180211,3,371347.4007352664,3,3,2,1,1.0,0.4995138982911621
162180212,4,429370.43192628137,2,3,2,1,1.0,1.2734770921894032
162180215,5,319126.67232952174,4,3,2,1,1.0,0.9126221254114719
162180216,2,23429.29598482847,1,3,0,1,1.0,1.4562422919850013
162180217,3,580230.3134680286,1,3,2,1,1.0,0.4995138982911621
162180218,2,23429.29598482847,1,3,0,1,1.0,1.4562422919850013
162180219,6,568625.7072298256,4,3,5,1,1.0,0.9126221254114719
162180220,2,203247.69842895048,2,3,2,1,1.0,1.3218695156593925
162180224,4,176535.14378094004,1,3,1,1,1.0,1.3218695156593925
162180225,4,609241.8291748131,3,3,4,1,1.0,0.9126221254114719
162180226,4,493195.766570229,2,3,1,1,1.0,1.2734770921894032
162180227,4,290115.1568452913,2,3,2,1,1.0,1.2734770921894032
162180228,2,87106.15647220184,2,3,2,1,1.0,1.3218695156593925
162180229,3,251640.0076317333,3,3,1,2,1.0,1.3218695156593925
162180230,4,348138.1880363063,2,3,2,1,1.0,1.2734770921894032
162180231,2,348138.1880363063,2,3,1,1,1.0,0.4995138982911621
162180234,3,461283.09913697816,3,3,0,1,1.0,0.4995138982911621
162180235,4,565608.509567833,4,3,2,1,1.0,0.9126221254114719
162180236,4,580230.3134680286,2,3,2,1,1.0,1.2734770921894032
162180239,5,484492.31183593825,4,3,1,1,1.0,1.2734770921894032
162180240,2,348138.1880363063,2,3,1,1,1.0,0.4995138982911621
162180241,1,58573.23998453763,2,3,1,4,1.0,0.44932896411722156
162180401,3,9678.461829419695,3,29,1,5,1.0,1.3218695156593925
162180402,1,95009.6828149313,2,29,1,4,1.0,2.225540928492468
162180404,2,290115.1568452913,3,29,1,5,1.0,0.4995138982911621
162180408,4,362643.9460009757,2,29,2,1,1.0,1.2734770921894032
162180410,6,117411.96765919412,3,29,2,1,1.0,0.7439863102094392
162180411,2,19914.901587553526,2,29,0,1,1.0,1.4562422919850013
162180412,3,150016.15836157373,4,29,2,5,1.0,1.3218695156593925
162180413,3,414748.62802608585,3,29,3,1,1.0,0.9126221254114719
162180414,4,406161.2194498754,2,29,1,1,1.0,1.2734770921894032
162180415,3,241961.54582829957,2,29,1,1,1.0,1.3218695156593925
162180416,5,213476.30490933597,3,29,2,1,1.0,0.7439863102094392
162180419,5,382952.0069734694,3,29,3,1,1.0,1.2734770921894032
162180421,7,333632.43029419106,4,29,2,1,1.0,1.2734770921894032
162180423,4,222015.3570795074,1,29,1,1,1.0,0.7439863102094392
162180425,1,0.0,2,29,1,4,1.0,2.225540928492468
162180426,4,388754.3099812938,2,29,2,1,1.0,1.2734770921894032
162180427,6,406161.2194498754,2,29,2,1,1.0,1.2734770921894032
162180428,5,59773.36535496255,2,29,2,1,1.0,0.7439863102094392
162180429,2,333632.43029419106,2,29,2,1,1.0,0.4995138982911621
162180430,4,696276.3762951667,4,29,1,1,1.0,0.4995138982911621
162180431,1,145048.11575103627,1,29,0,6,1.0,2.225540928492468
162180433,2,87106.15647220184,3,29,2,1,1.0,1.3218695156593925
162180434,5,440975.0381644844,4,29,3,1,1.0,0.9126221254114719
162180437,4,371347.4007352664,2,29,2,1,1.0,1.2734770921894032
162180438,4,147298.6503366754,3,29,2,1,1.0,0.7439863102094392
162180440,4,119546.7307099251,2,29,1,1,1.0,0.7439863102094392
162180441,2,16400.507190278586,2,29,0,1,1.0,1.4562422919850013
162180442,3,237122.31483377554,2,29,2,1,1.0,1.3218695156593925
162190101,1,21086.366388142942,1,24,0,4,1.0,0.44932896411722156
162190103,1,32215.28198026247,1,24,1,4,1.0,0.44932896411722156
162190105,5,333632.43029419106,4,24,4,1,1.0,0.9126221254114719
162190106,1,95009.6828149313,1,24,1,6,1.0,2.225540928492468
162190108,1,145153.68207105633,2,24,1,6,1.0,2.225540928492468
162190109,4,8539.052193098185,2,24,1,1,1.0,0.7439863102094392
162190110,1,184741.04991229816,1,24,1,6,1.0,2.225540928492468
162190111,2,16400.507190278586,2,24,1,2,1.0,0.44932896411722156
162190112,4,155837.70253959933,1,24,2,1,1.0,0.7439863102094392
162190113,1,316698.94264895224,0,24,0,6,1.0,2.225540928492468
162190114,1,41001.267975696464,1,24,0,4,1.0,0.44932896411722156
162190115,3,371347.4007352664,2,24,2,1,1.0,0.4995138982911621
162190117,6,117411.96765919412,3,24,1,1,1.0,0.7439863102094392
162190119,4,160021.83811444673,2,24,2,1,1.0,0.7439863102094392
162190122,1,184741.04991229816,1,24,1,4,1.0,2.225540928492468
162190124,1,16400.507190278586,0,24,0,6,1.0,0.44932896411722156
162190125,1,184741.04991229816,3,24,0,4,1.0,2.225540928492468
162190127,1,21086.366388142942,1,24,1,6,1.0,0.44932896411722156
162190130,2,86688.3951357774,2,24,0,1,1.0,0.44932896411722156
162190132,1,8200.253595139293,1,24,0,6,1.0,0.44932896411722156
162190136,1,118762.1035237255,1,24,1,4,1.0,2.225540928492468
162190137,2,37486.873578421524,2,24,0,1,1.0,1.4562422919850013
162190138,5,76851.46974443417,2,24,2,1,1.0,0.7439863102094392
162190140,2,154855.389281852,2,24,2,1,1.0,1.3218695156593925
162190142,1,16400.507190278586,1,24,1,4,1.0,0.44932896411722156
162190202,5,417765.8256880784,3,28,1,1,1.0,1.2734770921894032
162190204,3,269691.04971471726,2,28,3,1,1.0,0.9126221254114719
162190205,4,59773.36535496255,2,28,2,1,1.0,0.7439863102094392
162190206,3,188730.00563099276,1,28,3,5,1.0,1.3218695156593925
162190208,4,504800.37280843203,2,28,2,1,1.0,1.2734770921894032
162190210,4,493195.766570229,2,28,2,1,1.0,1.2734770921894032
162190211,2,135498.46561930032,2,28,2,1,1.0,1.3218695156593925
162190212,1,348138.1880363063,1,28,1,4,1.0,0.4995138982911621
162190213,1,2342.929598482847,1,28,0,4,1.0,0.44932896411722156
162190216,5,478690.0086055597,5,28,4,1,1.0,0.9126221254114719
162190222,2,394556.61321167235,1,28,2,1,1.0,0.4995138982911621
162190223,5,117411.96765919412,1,28,2,1,1.0,0.7439863102094392
162190227,3,203247.69842895048,4,28,2,5,1.0,1.3218695156593925
162190228,2,58573.23998453763,3,28,2,1,1.0,1.4562422919850013
162190229,6,580230.3134680286,1,28,2,1,1.0,1.2734770921894032
162190231,3,241961.54582829957,2,28,1,1,1.0,1.3218695156593925
162190232,2,41001.267975696464,1,28,1,1,1.0,1.4562422919850013
162190233,2,10556.631422981449,1,28,1,1,1.0,2.225540928492468
162190235,1,16400.507190278586,0,28,0,6,1.0,0.44932896411722156
162190236,3,301719.7630834943,5,28,2,1,1.0,0.4995138982911621
162190239,2,48615.78918402093,2,28,0,1,1.0,1.4562422919850013
162190240,4,437957.84072504594,3,28,3,1,1.0,0.9126221254114719
162190241,1,184741.04991229816,1,28,1,6,1.0,2.225540928492468
162190301,4,0.0,1,19,0,1,1.0,0.7439863102094392
162190302,1,58573.23998453763,1,19,0,6,1.0,0.44932896411722156
162190303,2,213771.78629816556,0,19,1,3,1.0,2.225540928492468
162190306,2,290115.1568452913,1,19,1,1,1.0,0.4995138982911621
162190309,1,58573.23998453763,1,19,0,4,1.0,0.44932896411722156
162190318,2,507585.4781542639,1,19,2,1,1.0,0.4995138982911621
162190319,1,184741.04991229816,1,19,1,6,1.0,2.225540928492468
162190320,1,118762.1035237255,0,19,1,6,1.0,2.225540928492468
162190323,2,261103.64113850676,2,26,2,2,1.0,0.4995138982911621
162190324,2,147792.83992983852,1,26,0,1,1.0,2.225540928492468
162190327,2,126679.5770798265,1,26,1,1,1.0,2.225540928492468
162190328,3,394556.61321167235,2,26,2,1,1.0,0.4995138982911621
162190329,2,580230.3134680286,1,26,2,1,1.0,0.4995138982911621
162190330,2,449678.49289877515,2,26,1,1,1.0,0.4995138982911621
162190334,3,145176.92744129544,1,26,1,1,1.0,1.3218695156593925
162190336,1,184741.04991229816,2,26,1,4,1.0,2.225540928492468
162190337,5,504800.37280843203,3,26,4,1,1.0,0.9126221254114719
162190338,2,117146.47992414236,2,26,1,1,1.0,1.4562422919850013
162190339,2,8200.253595139293,0,26,0,1,1.0,1.4562422919850013
162190342,2,290115.1568452913,1,26,1,1,1.0,0.4995138982911621
162200102,4,234877.23100010827,2,8,3,1,1.0,0.9126221254114719
162200103,3,580230.3134680286,2,8,1,1,1.0,0.4995138982911621
162200107,2,38049.17668144632,2,8,0,1,1.0,1.4562422919850013
162200108,2,73896.41996491926,1,8,1,5,1.0,2.225540928492468
162200109,2,290115.1568452913,2,8,2,1,1.0,0.4995138982911621
162200110,4,507585.4781542639,2,8,2,1,1.0,1.2734770921894032
162200112,2,23429.29598482847,2,8,0,1,1.0,1.4562422919850013
162200113,2,169373.08202412538,1,8,2,1,1.0,1.3218695156593925
162200115,3,91945.38739248012,3,8,3,1,1.0,1.3218695156593925
162200116,3,53231.54006737676,3,8,2,1,1.0,1.3218695156593925
162200117,2,179051.5438461205,2,8,2,1,1.0,1.3218695156593925
162200121,1,11714.647992414235,0,8,0,6,1.0,0.44932896411722156
162200122,2,26391.57856757642,1,8,1,1,1.0,2.225540928492468
162200123,2,95009.6828149313,1,8,1,1,1.0,2.225540928492468
162200124,1,8200.253595139293,1,8,0,4,1.0,0.44932896411722156
162200125,2,19914.901587553526,2,8,0,3,1.0,0.44932896411722156
162200128,2,221689.2598947578,2,8,1,1,1.0,2.225540928492468
162200129,4,160107.22862468503,2,8,2,1,1.0,0.7439863102094392
162200130,4,237122.31483377554,3,8,2,1,1.0,1.3218695156593925
162200131,5,200179.45815425925,5,8,4,1,1.0,0.9126221254114719
162200132,2,14057.577593593056,0,8,0,3,1.0,1.4562422919850013
162200133,3,67749.23280965016,2,8,2,1,1.0,1.3218695156593925
162200134,1,316698.94264895224,2,8,0,4,1.0,2.225540928492468
162200137,4,230554.40924967878,1,8,0,5,1.0,0.7439863102094392
162200138,1,52783.15711490725,1,8,0,4,1.0,2.225540928492468
162200139,2,118762.1035237255,2,8,1,1,1.0,2.225540928492468
162200303,1,11714.647992414235,1,26,0,6,1.0,0.44932896411722156
162200306,2,32801.01438055717,1,26,0,1,1.0,1.4562422919850013
162200308,1,8200.253595139293,1,26,0,6,1.0,0.44932896411722156
162200309,1,11714.647992414235,0,26,0,4,1.0,0.44932896411722156
162200310,1,16400.507190278586,1,26,0,4,1.0,0.44932896411722156
162200311,1,11714.647992414235,0,26,0,4,1.0,0.44932896411722156
162200313,1,2342.929598482847,0,26,0,6,1.0,0.44932896411722156
162200314,1,52783.15711490725,0,26,0,6,1.0,2.225540928492468
162200316,1,52783.15711490725,0,26,0,4,1.0,2.225540928492468
162200322,2,290115.1568452913,1,26,1,1,1.0,0.4995138982911621
162200323,1,184741.04991229816,1,26,1,6,1.0,2.225540928492468
162200326,1,10556.631422981449,1,26,1,6,1.0,2.225540928492468
162200327,2,42172.732776285884,1,26,0,1,1.0,1.4562422919850013
162200329,3,333632.43029419106,2,26,2,1,1.0,0.4995138982911621
162200330,2,429370.43192628137,1,26,0,5,1.0,0.4995138982911621
162200331,4,580230.3134680286,2,26,2,1,1.0,1.2734770921894032
162200333,4,371347.4007352664,2,26,2,1,1.0,1.2734770921894032
162200334,4,125865.62933550346,2,26,2,1,1.0,0.7439863102094392
162200335,2,580230.3134680286,2,26,2,1,1.0,0.4995138982911621
162200501,1,0.0,0,4,0,6,1.0,0.44932896411722156
162200503,3,429370.43192628137,1,4,2,1,1.0,0.4995138982911621
162200504,3,142757.31199971773,1,4,1,5,1.0,1.3218695156593925
162200505,1,16400.507190278586,0,4,0,6,1.0,0.44932896411722156
162200506,1,8200.253595139293,1,4,1,6,1.0,0.44932896411722156
162200507,1,8200.253595139293,0,4,0,6,1.0,0.44932896411722156
162200509,3,11714.647992414235,1,4,0,5,1.0,0.44932896411722156
162200511,1,95009.6828149313,1,4,1,4,1.0,2.225540928492468
162200513,1,52783.15711490725,0,4,0,4,1.0,2.225540928492468
162200519,3,179051.5438461205,1,4,3,1,1.0,1.3218695156593925
162200521,3,246481.83723831127,2,4,3,1,1.0,0.9126221254114719
162200524,3,84345.46554358517,1,4,0,1,1.0,1.4562422919850013
162200526,4,29886.682677481276,1,4,0,1,1.0,0.7439863102094392
162200527,2,16400.507190278586,2,4,0,5,1.0,0.44932896411722156
162200530,2,18743.436786964117,1,4,0,1,1.0,1.4562422919850013
162200533,1,21086.366388142942,1,4,0,6,1.0,0.44932896411722156
162200536,4,39829.80317510705,0,4,0,1,1.0,1.4562422919850013
162200538,2,105566.3142298145,2,4,1,1,1.0,2.225540928492468
162200539,5,164376.75472614702,2,4,2,1,1.0,0.7439863102094392
162200540,2,16400.507190278586,0,4,0,1,1.0,1.4562422919850013
162200541,3,307522.06609131873,1,4,2,1,1.0,0.4995138982911621
162210101,5,72581.9436429722,5,8,3,5,1.0,0.7439863102094392
162210102,1,36948.20998245963,1,8,1,4,1.0,2.225540928492468
